Subject,Subject_Age,ParticipantDyad,TrialName,Subject_Sex,Population,Actual_Total_Trial_Number,Avatar_Sex,Fam_ID,Unfam_ID,MediaName,IngroupSum,OutgroupSum,Years_Apart,Years_Together,Trial.Sum,Raw_Differences,DLS,Species,DummyPop,Avatar_Age,AvatarDyad,Rel_Dom_Mean,Positive_Ints_Mean,Negative_Ints_Mean,Z_Transformed_TrialNum
Kilimi,25.3963039,Kilimi_Emma,Kilimi_Mis_Emma,F,Edinburgh,33,F,Emma,Misaki,Mis_Emma,0.484,0.101,3.15,24.64,0.585,0.383,0.654700855,Chimpanzee,0,OldAdult,Emma_Misaki,4,2.333333333,4,1.605099763
Kilimi,25.3963039,Kilimi_Emma,Kilimi_Bam_Emma,F,Edinburgh,5,F,Emma,Bambari,Bam_Emma,0.234,0.276,3.15,24.64,0.51,-0.042,-0.082352941,Chimpanzee,0,OldAdult,Emma_Bambari,4,2.333333333,4,-1.149900015
Kilimi,25.3963039,Kilimi_Bram,Kilimi_Bram_Kofi,F,Edinburgh,27,M,Bram,Kofi,Bram_Kofi,0.485,0.093,8.15,0.41,0.578,0.392,0.678200692,Chimpanzee,0,YoungAdult,Bram_Kofi,4,4,4,1.014742667
Kilimi,25.3963039,Kilimi_Emma,Kilimi_Fred_Emma,F,Edinburgh,11,F,Emma,Frederike,Fred_Emma,0.201,0,3.15,24.64,0.201,0.201,1,Chimpanzee,0,OldAdult,Emma_Frederike,4,2.333333333,4,-0.55954292
Liberius,19.4825462,Liberius_Bram,Liberius_Unyo_Bram,M,Edinburgh,4,M,Bram,Unyoro,Unyo_Bram,0.252,0.176,8.15,0.41,0.428,0.076,0.177570093,Chimpanzee,0,YoungAdult,Bram_Unyoro,3,5,2,-1.248292865
Liberius,19.4825462,Liberius_Bram,Liberius_Loi_Bram,M,Edinburgh,26,M,Bram,Loi,Loi_Bram,0.084,0,8.15,0.41,0.084,0.084,1,Chimpanzee,0,YoungAdult,Bram_Loi,3,5,2,0.916349818
Liberius,19.4825462,Liberius_Claus,Liberius_Clau_Unyo,M,Edinburgh,21,M,Claus,Unyoro,Clau_Unyo,0,0.434,6.96,1.59,0.434,-0.434,-1,Chimpanzee,0,YoungAdult,Claus_Unyoro,4,3,3,0.424385572
Liberius,19.4825462,Liberius_Claus,Liberius_Loi_Clau,M,Edinburgh,3,M,Claus,Loi,Loi_Clau,0.609,0.101,6.96,1.59,0.71,0.508,0.715492958,Chimpanzee,0,YoungAdult,Claus_Loi,4,3,3,-1.346685714
Liberius,19.4825462,Liberius_Bram,Liberius_Kofi_Bram,M,Edinburgh,22,M,Bram,Kofi,Kofi_Bram,0,0.143,8.15,0.41,0.143,-0.143,-1,Chimpanzee,0,YoungAdult,Bram_Kofi,3,5,2,0.522778421
Liberius,19.4825462,Liberius_Emma,Liberius_Fred_Emma,M,Edinburgh,24,F,Emma,Frederike,Fred_Emma,1.925,0,3.15,16.87,1.925,1.925,1,Chimpanzee,0,OldAdult,Emma_Frederike,2,2.666666667,3.666666667,0.71956412
Liberius,19.4825462,Liberius_Bram,Liberius_Bram_Unyo,M,Edinburgh,32,M,Bram,Unyoro,Bram_Unyo,0,1.792,8.15,0.41,1.792,-1.792,-1,Chimpanzee,0,YoungAdult,Bram_Unyoro,3,5,2,1.506706913
Liberius,19.4825462,Liberius_Emma,Liberius_Bam_Emma,M,Edinburgh,19,F,Emma,Bambari,Bam_Emma,0,1.208,3.15,16.87,1.208,-1.208,-1,Chimpanzee,0,OldAdult,Emma_Bambari,2,2.666666667,3.666666667,0.227599874
Liberius,19.4825462,Liberius_Lyndsey,Liberius_Fred_Lin,M,Edinburgh,16,F,Lyndsey,Frederike,Fred_Lin,0,0.176,5.91,14.12,0.176,-0.176,-1,Chimpanzee,0,OldAdult,Lyndsey_Frederike,1,2.5,3,-0.067578674
Liberius,19.4825462,Liberius_Lyndsey,Liberius_Mis_Lin,M,Edinburgh,20,F,Lyndsey,Misaki,Mis_Lin,0.084,0,5.91,14.12,0.084,0.084,1,Chimpanzee,0,OldAdult,Lyndsey_Misaki,1,2.5,3,0.325992723
Liberius,19.4825462,Liberius_Bram,Liberius_Bram_Kofi,M,Edinburgh,9,M,Bram,Kofi,Bram_Kofi,0,0.4,8.15,0.41,0.4,-0.4,-1,Chimpanzee,0,YoungAdult,Bram_Kofi,3,5,2,-0.756328618
Liberius,19.4825462,Liberius_Claus,Liberius_Kofi_Clau,M,Edinburgh,11,M,Claus,Kofi,Kofi_Clau,0.567,0,6.96,1.59,0.567,0.567,1,Chimpanzee,0,YoungAdult,Claus_Kofi,4,3,3,-0.55954292
Liberius,19.4825462,Liberius_Pearl,Liberius_Fred_Pearl,M,Edinburgh,6,F,Pearl,Frederike,Fred_Pearl,0.451,0.327,2.32,6.23,0.778,0.124,0.159383033,Chimpanzee,0,OldAdult,Pearl_Frederike,1.333333333,3,3.333333333,-1.051507166
Liberius,19.4825462,Liberius_Emma,Liberius_Mis_Emma,M,Edinburgh,2,F,Emma,Misaki,Mis_Emma,0.642,0.184,3.15,16.87,0.826,0.458,0.554479419,Chimpanzee,0,OldAdult,Emma_Misaki,2,2.666666667,3.666666667,-1.445078563
Liberius,19.4825462,Liberius_Lyndsey,Liberius_Bam_Lin,M,Edinburgh,30,F,Lyndsey,Bambari,Bam_Lin,0.168,0.826,5.91,14.12,0.994,-0.658,-0.661971831,Chimpanzee,0,OldAdult,Lyndsey_Bambari,1,2.5,3,1.309921215
Liberius,19.4825462,Liberius_Emma,Liberius_Emma_Mis,M,Edinburgh,15,F,Emma,Misaki,Emma_Mis,0.559,0,3.15,16.87,0.559,0.559,1,Chimpanzee,0,OldAdult,Emma_Misaki,2,2.666666667,3.666666667,-0.165971523
Liberius,19.4825462,Liberius_Pearl,Liberius_Pearl_Fred,M,Edinburgh,18,F,Pearl,Frederike,Pearl_Fred,0,0.284,2.32,6.23,0.284,-0.284,-1,Chimpanzee,0,OldAdult,Pearl_Frederike,1.333333333,3,3.333333333,0.129207024
Liberius,19.4825462,Liberius_Bram,Liberius_Bram_Loi,M,Edinburgh,12,M,Bram,Loi,Bram_Loi,0,0.975,8.15,0.41,0.975,-0.975,-1,Chimpanzee,0,YoungAdult,Bram_Loi,3,5,2,-0.461150071
Liberius,19.4825462,Liberius_Pearl,Liberius_Bam_Pearl,M,Edinburgh,1,F,Pearl,Bambari,Bam_Pearl,0.259,0,2.32,6.23,0.259,0.259,1,Chimpanzee,0,OldAdult,Pearl_Bambari,1.333333333,3,3.333333333,-1.543471412
Liberius,19.4825462,Liberius_Pearl,Liberius_Pearl_Mis,M,Edinburgh,23,F,Pearl,Misaki,Pearl_Mis,0.076,0.692,2.32,6.23,0.768,-0.616,-0.802083333,Chimpanzee,0,OldAdult,Pearl_Misaki,1.333333333,3,3.333333333,0.621171271
Liberius,19.4825462,Liberius_Lyndsey,Liberius_Lin_Bam,M,Edinburgh,34,F,Lyndsey,Bambari,Lin_Bam,0,0.159,5.91,14.12,0.159,-0.159,-1,Chimpanzee,0,OldAdult,Lyndsey_Bambari,1,2.5,3,1.703492612
Liberius,19.4825462,Liberius_Ricky,Liberius_Loi_Rick,M,Edinburgh,36,M,Ricky,Loi,Loi_Rick,0.968,0,6.99,13.04,0.968,0.968,1,Chimpanzee,0,OldAdult,Ricky_Loi,2,2,5,1.90027831
Liberius,19.4825462,Liberius_Ricky,Liberius_Unyo_Rick,M,Edinburgh,13,M,Ricky,Unyoro,Unyo_Rick,0.634,0.151,6.99,13.04,0.785,0.483,0.615286624,Chimpanzee,0,OldAdult,Ricky_Unyoro,2,2,5,-0.362757222
Liberius,19.4825462,Liberius_Claus,Liberius_Unyo_Clau,M,Edinburgh,8,M,Claus,Unyoro,Unyo_Clau,1.241,0.659,6.96,1.59,1.9,0.582,0.306315789,Chimpanzee,0,YoungAdult,Claus_Unyoro,4,3,3,-0.854721468
Liberius,19.4825462,Liberius_Lyndsey,Liberius_Lin_Fred,M,Edinburgh,28,F,Lyndsey,Frederike,Lin_Fred,0,0.201,5.91,14.12,0.201,-0.201,-1,Chimpanzee,0,OldAdult,Lyndsey_Frederike,1,2.5,3,1.113135517
Liberius,19.4825462,Liberius_Emma,Liberius_Emma_Bam,M,Edinburgh,29,F,Emma,Bambari,Emma_Bam,0.184,1.242,3.15,16.87,1.426,-1.058,-0.741935484,Chimpanzee,0,OldAdult,Emma_Bambari,2,2.666666667,3.666666667,1.211528366
Liberius,19.4825462,Liberius_Pearl,Liberius_Mis_Pearl,M,Edinburgh,10,F,Pearl,Misaki,Mis_Pearl,0,0.076,2.32,6.23,0.076,-0.076,-1,Chimpanzee,0,OldAdult,Pearl_Misaki,1.333333333,3,3.333333333,-0.657935769
Liberius,19.4825462,Liberius_Claus,Liberius_Clau_Kofi,M,Edinburgh,25,M,Claus,Kofi,Clau_Kofi,0,0.476,6.96,1.59,0.476,-0.476,-1,Chimpanzee,0,YoungAdult,Claus_Kofi,4,3,3,0.817956969
Liberius,19.4825462,Liberius_Claus,Liberius_Clau_Loi,M,Edinburgh,17,M,Claus,Loi,Clau_Loi,0.417,0,6.96,1.59,0.417,0.417,1,Chimpanzee,0,YoungAdult,Claus_Loi,4,3,3,0.030814175
Liberius,19.4825462,Liberius_Ricky,Liberius_Kofi_Rick,M,Edinburgh,35,M,Ricky,Kofi,Kofi_Rick,0.068,0,6.99,13.04,0.068,0.068,1,Chimpanzee,0,OldAdult,Ricky_Kofi,2,2,5,1.801885461
Liberius,19.4825462,Liberius_Ricky,Liberius_Rick_Loi,M,Edinburgh,31,M,Ricky,Loi,Rick_Loi,0,1,6.99,13.04,1,-1,-1,Chimpanzee,0,OldAdult,Ricky_Loi,2,2,5,1.408314064
Liberius,19.4825462,Liberius_Pearl,Liberius_Pearl_Bam,M,Edinburgh,14,F,Pearl,Bambari,Pearl_Bam,0.584,1.975,2.32,6.23,2.559,-1.391,-0.543571708,Chimpanzee,0,OldAdult,Pearl_Bambari,1.333333333,3,3.333333333,-0.264364372
Liberius,19.4825462,Liberius_Ricky,Liberius_Rick_Unyo,M,Edinburgh,27,M,Ricky,Unyoro,Rick_Unyo,0.601,0.393,6.99,13.04,0.994,0.208,0.209255533,Chimpanzee,0,OldAdult,Ricky_Unyoro,2,2,5,1.014742667
Liberius,19.4825462,Liberius_Lyndsey,Liberius_Lin_Mis,M,Edinburgh,7,F,Lyndsey,Misaki,Lin_Mis,0,0.36,5.91,14.12,0.36,-0.36,-1,Chimpanzee,0,OldAdult,Lyndsey_Misaki,1,2.5,3,-0.953114317
Liberius,19.4825462,Liberius_Emma,Liberius_Emma_Fred,M,Edinburgh,33,F,Emma,Frederike,Emma_Fred,0.385,0,3.15,16.87,0.385,0.385,1,Chimpanzee,0,OldAdult,Emma_Frederike,2,2.666666667,3.666666667,1.605099763
Liberius,19.4825462,Liberius_Ricky,Liberius_Rick_Kofi,M,Edinburgh,5,M,Ricky,Kofi,Rick_Kofi,0.451,0.284,6.99,13.04,0.735,0.167,0.227210884,Chimpanzee,0,OldAdult,Ricky_Kofi,2,2,5,-1.149900015
Lina,33.14715948,Lina_Lomela,Lina_Opa_Lom,F,Planckendael,12,F,Lomela,Opala,Opa_Lom,0.234,0,10.4,0.42,0.234,0.234,1,Bonobo,0,YoungAdult,Lomela_Opala,2,3,3,-0.461150071
Lina,33.14715948,Lina_Lomela,Lina_Kal_Lom,F,Planckendael,9,F,Lomela,Kalina,Kal_Lom,0.567,0.276,10.4,0.42,0.843,0.291,0.34519573,Bonobo,0,YoungAdult,Lomela_Kalina,2,3,3,-0.756328618
Lina,33.14715948,Lina_Lomela,Lina_Lom_Opa,F,Planckendael,3,F,Lomela,Opala,Lom_Opa,1.317,0.55,10.4,0.42,1.867,0.767,0.410819497,Bonobo,0,YoungAdult,Lomela_Opala,2,3,3,-1.346685714
Lina,33.14715948,Lina_Jasiri,Lina_Luk_Jas,F,Planckendael,14,F,Jasiri,Lukuru,Luk_Jas,0.143,0.201,9.15,1.67,0.344,-0.058,-0.168604651,Bonobo,0,Adolescent,Jasiri_Lukuru,1.5,3,3,-0.264364372
Lina,33.14715948,Lina_Hermein,Lina_Opa_Her,F,Planckendael,16,F,Hermein,Opala,Opa_Her,0.234,0,9.98,0.84,0.234,0.234,1,Bonobo,0,OldAdult,Hermein_Opala,3.5,4,3,-0.067578674
Lina,33.14715948,Lina_Lomela,Lina_Lom_Kal,F,Planckendael,15,F,Lomela,Kalina,Lom_Kal,0.101,0.109,10.4,0.42,0.21,-0.008,-0.038095238,Bonobo,0,YoungAdult,Lomela_Kalina,2,3,3,-0.165971523
Lina,33.14715948,Lina_Hermein,Lina_Her_Kal,F,Planckendael,13,F,Hermein,Kalina,Her_Kal,0,0.584,9.98,0.84,0.584,-0.584,-1,Bonobo,0,OldAdult,Hermein_Kalina,3.5,4,3,-0.362757222
Lina,33.14715948,Lina_Jasiri,Lina_Wak_Jas,F,Planckendael,4,F,Jasiri,Waka,Wak_Jas,1.125,1.117,9.15,1.67,2.242,0.008,0.003568243,Bonobo,0,Adolescent,Jasiri_Waka,1.5,3,3,-1.248292865
Lina,33.14715948,Lina_Jasiri,Lina_Jas_Luk,F,Planckendael,10,F,Jasiri,Lukuru,Jas_Luk,0.617,0.601,9.15,1.67,1.218,0.016,0.013136289,Bonobo,0,Adolescent,Jasiri_Lukuru,1.5,3,3,-0.657935769
Lina,33.14715948,Lina_Hermein,Lina_Kal_Her,F,Planckendael,1,F,Hermein,Kalina,Kal_Her,1.517,0.836,9.98,0.84,2.353,0.681,0.289417765,Bonobo,0,OldAdult,Hermein_Kalina,3.5,4,3,-1.543471412
Lina,33.14715948,Lina_Hermein,Lina_Her_Opa,F,Planckendael,11,F,Hermein,Opala,Her_Opa,0.159,0.876,9.98,0.84,1.035,-0.717,-0.692753623,Bonobo,0,OldAdult,Hermein_Opala,3.5,4,3,-0.55954292
Lina,33.14715948,Lina_Jasiri,Lina_Jas_Wak,F,Planckendael,7,F,Jasiri,Waka,Jas_Wak,0.435,0.259,9.15,1.67,0.694,0.176,0.253602305,Bonobo,0,Adolescent,Jasiri_Waka,1.5,3,3,-0.953114317
Louis,41.96851472,Louis_Emma,Louis_Emma_Bam,M,Edinburgh,28,F,Emma,Bambari,Emma_Bam,0,0.734,3.15,24.64,0.734,-0.734,-1,Chimpanzee,0,OldAdult,Emma_Bambari,2.333333333,2.666666667,3,1.113135517
Louis,41.96851472,Louis_Lyndsey,Louis_Lin_Fred,M,Edinburgh,26,F,Lyndsey,Frederike,Lin_Fred,0.467,0,5.91,29.2,0.467,0.467,1,Chimpanzee,0,OldAdult,Lyndsey_Frederike,2,3,2.5,0.916349818
Louis,41.96851472,Louis_Emma,Louis_Emma_Fred,M,Edinburgh,29,F,Emma,Frederike,Emma_Fred,0.227,0,3.15,24.64,0.227,0.227,1,Chimpanzee,0,OldAdult,Emma_Frederike,2.333333333,2.666666667,3,1.211528366
Louis,41.96851472,Louis_Emma,Louis_Mis_Emma,M,Edinburgh,3,F,Emma,Misaki,Mis_Emma,0.093,0,3.15,24.64,0.093,0.093,1,Chimpanzee,0,OldAdult,Emma_Misaki,2.333333333,2.666666667,3,-1.346685714
Louis,41.96851472,Louis_Emma,Louis_Fred_Emma,M,Edinburgh,34,F,Emma,Frederike,Fred_Emma,0.401,0,3.15,24.64,0.401,0.401,1,Chimpanzee,0,OldAdult,Emma_Frederike,2.333333333,2.666666667,3,1.703492612
Louis,41.96851472,Louis_Pearl,Louis_Mis_Pearl,M,Edinburgh,10,F,Pearl,Misaki,Mis_Pearl,0,0.451,2.32,6.23,0.451,-0.451,-1,Chimpanzee,0,OldAdult,Pearl_Misaki,1.666666667,3.333333333,3.333333333,-0.657935769
Louis,41.96851472,Louis_Pearl,Louis_Bam_Pearl,M,Edinburgh,31,F,Pearl,Bambari,Bam_Pearl,0,0.109,2.32,6.23,0.109,-0.109,-1,Chimpanzee,0,OldAdult,Pearl_Bambari,1.666666667,3.333333333,3.333333333,1.408314064
Louis,41.96851472,Louis_Lyndsey,Louis_Lin_Mis,M,Edinburgh,6,F,Lyndsey,Misaki,Lin_Mis,0,1.276,5.91,29.2,1.276,-1.276,-1,Chimpanzee,0,OldAdult,Lyndsey_Misaki,2,3,2.5,-1.051507166
Louis,41.96851472,Louis_Pearl,Louis_Pearl_Fred,M,Edinburgh,18,F,Pearl,Frederike,Pearl_Fred,0.143,0.093,2.32,6.23,0.236,0.05,0.211864407,Chimpanzee,0,OldAdult,Pearl_Frederike,1.666666667,3.333333333,3.333333333,0.129207024
Louis,41.96851472,Louis_Ricky,Louis_Rick_Loi,M,Edinburgh,25,M,Ricky,Loi,Rick_Loi,0,0.284,6.99,35.54,0.284,-0.284,-1,Chimpanzee,0,OldAdult,Ricky_Loi,2,1,5,0.817956969
Louis,41.96851472,Louis_Lyndsey,Louis_Lin_Bam,M,Edinburgh,23,F,Lyndsey,Bambari,Lin_Bam,0.109,0,5.91,29.2,0.109,0.109,1,Chimpanzee,0,OldAdult,Lyndsey_Bambari,2,3,2.5,0.621171271
Louis,41.96851472,Louis_Pearl,Louis_Pearl_Bam,M,Edinburgh,12,F,Pearl,Bambari,Pearl_Bam,0.285,0.343,2.32,6.23,0.628,-0.058,-0.092356688,Chimpanzee,0,OldAdult,Pearl_Bambari,1.666666667,3.333333333,3.333333333,-0.461150071
Louis,41.96851472,Louis_Emma,Louis_Emma_Mis,M,Edinburgh,13,F,Emma,Misaki,Emma_Mis,0.168,0,3.15,24.64,0.168,0.168,1,Chimpanzee,0,OldAdult,Emma_Misaki,2.333333333,2.666666667,3,-0.362757222
Louis,41.96851472,Louis_Bram,Louis_Bram_Unyo,M,Edinburgh,11,M,Bram,Unyoro,Bram_Unyo,0,0.359,8.15,0.41,0.359,-0.359,-1,Chimpanzee,0,YoungAdult,Bram_Unyoro,2,4,3,-0.55954292
Louis,41.96851472,Louis_Bram,Louis_Kofi_Bram,M,Edinburgh,16,M,Bram,Kofi,Kofi_Bram,0.276,0,8.15,0.41,0.276,0.276,1,Chimpanzee,0,YoungAdult,Bram_Kofi,2,4,3,-0.067578674
Louis,41.96851472,Louis_Lyndsey,Louis_Bam_Lin,M,Edinburgh,32,F,Lyndsey,Bambari,Bam_Lin,0.742,0,5.91,29.2,0.742,0.742,1,Chimpanzee,0,OldAdult,Lyndsey_Bambari,2,3,2.5,1.506706913
Louis,41.96851472,Louis_Pearl,Louis_Pearl_Mis,M,Edinburgh,22,F,Pearl,Misaki,Pearl_Mis,0.109,0.401,2.32,6.23,0.51,-0.292,-0.57254902,Chimpanzee,0,OldAdult,Pearl_Misaki,1.666666667,3.333333333,3.333333333,0.522778421
Louis,41.96851472,Louis_Bram,Louis_Bram_Kofi,M,Edinburgh,5,M,Bram,Kofi,Bram_Kofi,0,1.117,8.15,0.41,1.117,-1.117,-1,Chimpanzee,0,YoungAdult,Bram_Kofi,2,4,3,-1.149900015
Louis,41.96851472,Louis_Bram,Louis_Bram_Loi,M,Edinburgh,8,M,Bram,Loi,Bram_Loi,0,0.217,8.15,0.41,0.217,-0.217,-1,Chimpanzee,0,YoungAdult,Bram_Loi,2,4,3,-0.854721468
Louis,41.96851472,Louis_Bram,Louis_Unyo_Bram,M,Edinburgh,2,M,Bram,Unyoro,Unyo_Bram,0,0.101,8.15,0.41,0.101,-0.101,-1,Chimpanzee,0,YoungAdult,Bram_Unyoro,2,4,3,-1.445078563
Louis,41.96851472,Louis_Claus,Louis_Unyo_Clau,M,Edinburgh,4,M,Claus,Unyoro,Unyo_Clau,0,0.335,6.96,1.59,0.335,-0.335,-1,Chimpanzee,0,YoungAdult,Claus_Unyoro,4,3,3,-1.248292865
Louis,41.96851472,Louis_Lyndsey,Louis_Fred_Lin,M,Edinburgh,14,F,Lyndsey,Frederike,Fred_Lin,0,0.068,5.91,29.2,0.068,-0.068,-1,Chimpanzee,0,OldAdult,Lyndsey_Frederike,2,3,2.5,-0.264364372
Louis,41.96851472,Louis_Claus,Louis_Loi_Clau,M,Edinburgh,1,M,Claus,Loi,Loi_Clau,0.076,0,6.96,1.59,0.076,0.076,1,Chimpanzee,0,YoungAdult,Claus_Loi,4,3,3,-1.543471412
Louis,41.96851472,Louis_Claus,Louis_Clau_Loi,M,Edinburgh,36,M,Claus,Loi,Clau_Loi,0,0.676,6.96,1.59,0.676,-0.676,-1,Chimpanzee,0,YoungAdult,Claus_Loi,4,3,3,1.90027831
Louis,41.96851472,Louis_Claus,Louis_Clau_Unyo,M,Edinburgh,15,M,Claus,Unyoro,Clau_Unyo,0.417,0,6.96,1.59,0.417,0.417,1,Chimpanzee,0,YoungAdult,Claus_Unyoro,4,3,3,-0.165971523
Louis,41.96851472,Louis_Ricky,Louis_Loi_Rick,M,Edinburgh,17,M,Ricky,Loi,Loi_Rick,0.109,0.726,6.99,35.54,0.835,-0.617,-0.738922156,Chimpanzee,0,OldAdult,Ricky_Loi,2,1,5,0.030814175
Louis,41.96851472,Louis_Emma,Louis_Bam_Emma,M,Edinburgh,19,F,Emma,Bambari,Bam_Emma,0.084,0.084,3.15,24.64,0.168,0,0,Chimpanzee,0,OldAdult,Emma_Bambari,2.333333333,2.666666667,3,0.227599874
Louis,41.96851472,Louis_Pearl,Louis_Fred_Pearl,M,Edinburgh,27,F,Pearl,Frederike,Fred_Pearl,0.268,0,2.32,6.23,0.268,0.268,1,Chimpanzee,0,OldAdult,Pearl_Frederike,1.666666667,3.333333333,3.333333333,1.014742667
Louis,41.96851472,Louis_Lyndsey,Louis_Mis_Lin,M,Edinburgh,33,F,Lyndsey,Misaki,Mis_Lin,0,0.151,5.91,29.2,0.151,-0.151,-1,Chimpanzee,0,OldAdult,Lyndsey_Misaki,2,3,2.5,1.605099763
Louis,41.96851472,Louis_Ricky,Louis_Rick_Kofi,M,Edinburgh,24,M,Ricky,Kofi,Rick_Kofi,0.068,0.25,6.99,35.54,0.318,-0.182,-0.572327044,Chimpanzee,0,OldAdult,Ricky_Kofi,2,1,5,0.71956412
Louis,41.96851472,Louis_Bram,Louis_Loi_Bram,M,Edinburgh,21,M,Bram,Loi,Loi_Bram,0.109,0,8.15,0.41,0.109,0.109,1,Chimpanzee,0,YoungAdult,Bram_Loi,2,4,3,0.424385572
Louis,41.96851472,Louis_Ricky,Louis_Kofi_Rick,M,Edinburgh,35,M,Ricky,Kofi,Kofi_Rick,0.277,0.842,6.99,35.54,1.119,-0.565,-0.504915103,Chimpanzee,0,OldAdult,Ricky_Kofi,2,1,5,1.801885461
Louis,41.96851472,Louis_Ricky,Louis_Unyo_Rick,M,Edinburgh,9,M,Ricky,Unyoro,Unyo_Rick,0,0.717,6.99,35.54,0.717,-0.717,-1,Chimpanzee,0,OldAdult,Ricky_Unyoro,2,1,5,-0.756328618
Louis,41.96851472,Louis_Claus,Louis_Kofi_Clau,M,Edinburgh,7,M,Claus,Kofi,Kofi_Clau,0,0.076,6.96,1.59,0.076,-0.076,-1,Chimpanzee,0,YoungAdult,Claus_Kofi,4,3,3,-0.953114317
Louis,41.96851472,Louis_Ricky,Louis_Rick_Unyo,M,Edinburgh,30,M,Ricky,Unyoro,Rick_Unyo,0.576,0.109,6.99,35.54,0.685,0.467,0.681751825,Chimpanzee,0,OldAdult,Ricky_Unyoro,2,1,5,1.309921215
Louis,41.96851472,Louis_Claus,Louis_Clau_Kofi,M,Edinburgh,20,M,Claus,Kofi,Clau_Kofi,0.076,0.184,6.96,1.59,0.26,-0.108,-0.415384615,Chimpanzee,0,YoungAdult,Claus_Kofi,4,3,3,0.325992723
Misaki,36.94729637,Misaki_Loi,Misaki_Loi_Rick,F,Kumamoto Chimpanzees,26,M,Loi,Ricky,Loi_Rick,0.838,1.688,4.49,1.69,2.526,-0.85,-0.336500396,Chimpanzee,1,YoungAdult,Ricky_Loi,NA,NA,NA,0.916349818
Misaki,36.94729637,Misaki_Loi,Misaki_Bram_Loi,F,Kumamoto Chimpanzees,13,M,Loi,Bram,Bram_Loi,2.721,0,4.49,1.69,2.721,2.721,1,Chimpanzee,1,YoungAdult,Bram_Loi,NA,NA,NA,-0.362757222
Misaki,36.94729637,Misaki_Loi,Misaki_Loi_Bram,F,Kumamoto Chimpanzees,31,M,Loi,Bram,Loi_Bram,0.358,0,4.49,1.69,0.358,0.358,1,Chimpanzee,1,YoungAdult,Bram_Loi,NA,NA,NA,1.408314064
Misaki,36.94729637,Misaki_Loi,Misaki_Loi_Clau,F,Kumamoto Chimpanzees,1,M,Loi,Claus,Loi_Clau,0.854,1.575,4.49,1.69,2.429,-0.721,-0.296829971,Chimpanzee,1,YoungAdult,Claus_Loi,NA,NA,NA,-1.543471412
Misaki,36.94729637,Misaki_Loi,Misaki_Rick_Loi,F,Kumamoto Chimpanzees,9,M,Loi,Ricky,Rick_Loi,0,2.997,4.49,1.69,2.997,-2.997,-1,Chimpanzee,1,YoungAdult,Ricky_Loi,NA,NA,NA,-0.756328618
Misaki,36.94729637,Misaki_Tsubaki,Misaki_Tsu_Pearl,F,Kumamoto Chimpanzees,15,F,Tsubaki,Pearl,Tsu_Pearl,2.523,0,4.49,1.69,2.523,2.523,1,Chimpanzee,1,YoungAdult,Tsubaki_Pearl,NA,NA,NA,-0.165971523
Misaki,36.94729637,Misaki_Tsubaki,Misaki_Pearl_Tsu,F,Kumamoto Chimpanzees,36,F,Tsubaki,Pearl,Pearl_Tsu,2.407,0.363,4.49,1.69,2.77,2.044,0.737906137,Chimpanzee,1,YoungAdult,Tsubaki_Pearl,NA,NA,NA,1.90027831
Misaki,36.94729637,Misaki_Tsubaki,Misaki_Tsu_Emma,F,Kumamoto Chimpanzees,5,F,Tsubaki,Emma,Tsu_Emma,0.24,2.663,4.49,1.69,2.903,-2.423,-0.834653806,Chimpanzee,1,YoungAdult,Tsubaki_Emma,NA,NA,NA,-1.149900015
Misaki,36.94729637,Misaki_Tsubaki,Misaki_Tsu_Lyn,F,Kumamoto Chimpanzees,29,F,Tsubaki,Lyndsey,Tsu_Lyn,0.205,2.713,4.49,1.69,2.918,-2.508,-0.859492803,Chimpanzee,1,YoungAdult,Tsubaki_Lyndsey,NA,NA,NA,1.211528366
Misaki,36.94729637,Misaki_Tsubaki,Misaki_Emma_Tsu,F,Kumamoto Chimpanzees,22,F,Tsubaki,Emma,Emma_Tsu,2.334,0.247,4.49,1.69,2.581,2.087,0.808601317,Chimpanzee,1,YoungAdult,Tsubaki_Emma,NA,NA,NA,0.522778421
Misaki,36.94729637,Misaki_Loi,Misaki_Clau_Loi,F,Kumamoto Chimpanzees,18,M,Loi,Claus,Clau_Loi,2.027,0.273,4.49,1.69,2.3,1.754,0.762608696,Chimpanzee,1,YoungAdult,Claus_Loi,NA,NA,NA,0.129207024
Misaki,36.94729637,Misaki_Tsubaki,Misaki_Lyn_Tsu,F,Kumamoto Chimpanzees,12,F,Tsubaki,Lyndsey,Lyn_Tsu,2.592,0.173,4.49,1.69,2.765,2.419,0.874864376,Chimpanzee,1,YoungAdult,Tsubaki_Lyndsey,NA,NA,NA,-0.461150071
Mizuki,24.00273785,Mizuki_Tsubaki,Mizuki_Tsu_Lyn,F,Kumamoto Chimpanzees,27,F,Tsubaki,Lyndsey,Tsu_Lyn,1.31,0.678,4.49,1.69,1.988,0.632,0.317907445,Chimpanzee,1,YoungAdult,Tsubaki_Lyndsey,4.5,3,3,1.014742667
Mizuki,24.00273785,Mizuki_Loi,Mizuki_Loi_Bram,F,Kumamoto Chimpanzees,35,M,Loi,Bram,Loi_Bram,0.184,1.691,4.49,1.69,1.875,-1.507,-0.803733333,Chimpanzee,1,YoungAdult,Bram_Loi,5,3,3,1.801885461
